sample_index,value,component
293,2.020311878329613,1
294,-0.20277349886773433,0
295,-0.81214646644412136,0
296,1.349351103487588,1
297,1.5263355403568304,1
298,0.98030579856294597,1
299,0.43611279432083072,1
300,1.6163252193268951,1
301,-1.8130415264556015,0
302,-0.36195170125506348,1
303,-0.31214108093274406,0
304,-0.33191337814694477,0
305,0.22263274639964248,0
306,-2.9073676335517913,0
307,0.023094880925740302,0
308,-1.6570691080577669,0
309,2.4359988277429796,1
310,-0.7438741792563891,0
311,2.1872153655592452,1
312,-1.6530068738148702,0
313,-1.0897063789457249,0
314,-1.9921080819819483,0
315,-1.6030424970764405,0
316,-1.1159692533948327,0
317,-2.9934944219183639,0
318,-0.32273135688612586,1
319,-1.8052595233933235,0
320,-1.1089059141194411,0
321,-3.3285792314059686,0
322,-1.914766495071536,0
323,-1.287635516836648,0
324,2.3928529576757205,1
325,-1.8757666447873373,0
326,-0.5725037737366766,0
327,-0.64948381458249838,0
328,2.0467454113909485,1
329,-1.6647577525698676,0
330,0.92219064134802986,1
331,-1.8380557495353977,0
332,-0.43413256728545435,1
333,-0.99840134419199333,0
334,0.47945487738853099,1
335,-2.5740227008280181,0
336,-2.3235035204378036,0
337,1.152695532906892,1
338,0.86277771618065735,1
339,0.83078869480986084,1
340,-0.96776217192365255,0
341,3.2780893160211733,1
342,1.3415754276095695,1
343,1.2692025805239511,1
344,1.8679717925384949,1
345,0.50930142650952415,1
346,-0.27355193486957785,0
347,-1.6240655806029611,0
348,0.53711479429131481,1
349,0.77045573511205001,1
350,-1.3004988692608039,0
351,2.283598470412501,1
352,0.88376492609502,1
353,1.6743400892212028,1
354,-0.66810875739058084,0
355,1.8502509718931486,1
356,-0.81788111729773694,0
357,1.5354018910820486,1
358,2.7644567938432627,1
359,-0.2288624126069625,0
360,-1.4259584187734753,0
361,-0.41227508192147477,0
362,-0.17344172328789975,1
363,1.8547829512530387,1
364,-2.2953772327353059,0
365,-2.4298354970854588,0
366,1.6258926971730392,1
367,-0.89907745769205161,0
368,1.1124157559829295,0
369,0.95602024737691604,1
370,-0.78841787811332031,0
371,0.26453297854244395,0
372,1.9557652777333794,1
373,1.3624748148751864,1
374,-1.7319570080134357,0
375,1.3541111730757511,1
376,-1.0100908343317163,0
377,1.2326469544640783,1
378,0.15069591061171583,1
379,1.7103415903439221,1
380,2.0580230821173577,1
381,-0.29250608630043329,0
382,-1.7379958310957355,0
383,2.8508573006388898,1
384,-0.097376368431227878,1
385,3.0035015935694807,1
386,1.1652805680292628,1
387,1.691947605989637,1
388,-2.7886231460327435,0
389,-1.9131535752674713,0
390,1.6834515094816402,1
391,1.5155390766850507,1
392,-2.2378942155927328,0
393,-0.10096489614409143,0
394,-1.3993607557245329,0
395,0.87826216060003159,1
396,1.0255047612613648,1
397,2.0587115754408507,1
398,-2.1479635670610051,0
399,2.0388934922941715,1
400,-1.0900880928430441,0
401,2.1466673526283802,1
402,-1.4657428996867794,1
403,0.55243062964933765,1
404,-1.7223771246433577,0
405,-0.91924193256326947,0
406,1.6467385189245585,1
407,0.35501378674597095,1
408,1.3467489110336417,1
409,-1.2191413249968741,0
410,-1.2521373459853953,0
411,-2.3261359490655771,0
412,-1.477742554289406,0
413,-0.027280046139740444,1
414,-1.2464194326751035,0
415,1.3171601117767473,1
416,-1.6010618039630207,0
417,-2.1640172992828277,0
418,0.90386126224539465,1
419,-0.26910070977547829,1
420,1.2917352351167422,0
421,0.42246962518340991,1
422,-1.4643115684277219,0
423,0.95437114815833446,1
424,0.78160760850967714,1
425,0.28976781920645467,1
426,-1.9912833692046346,0
427,1.9879402277334379,1
428,0.36978298669514731,1
429,-1.4278315035318725,0
430,-2.4558957518752478,0
431,-1.3239553011859402,0
432,0.30993859497798315,1
433,0.39180186615084467,0
434,-0.21970561064750882,0
435,0.63374988609817784,0
436,-1.5191595986415884,0
437,-1.3856313984205728,0
438,0.36293743395013056,0
439,1.0211660268686491,1
440,1.6391557090129083,1
441,1.7056527804578634,1
442,-2.9126233117752593,0
443,-0.13798152247069906,1
444,-0.51105290880780274,0
445,-0.37302698339448126,1
446,0.9677518430151929,1
447,-1.1328103480982095,1
448,0.75274127975719662,1
449,1.3071584615161249,1
450,1.2822358562273657,1
451,-0.19295200530536016,1
452,-1.8039430290113718,0
453,2.2877674661396168,1
454,-0.682012970663333,0
455,-0.5052068868822972,0
456,-0.16865283422558752,0
457,1.188855241278068,1
458,2.7528366588333659,1
459,-3.8879076920386106,0
460,0.5929556522917121,1
461,-0.37728832016821556,1
462,-2.2915880615744415,0
463,-1.3326508782694237,0
464,-1.8184707311127775,0
465,-0.11651368818957897,0
466,-0.8065166316855954,0
467,-0.86516241269793936,0
468,3.6897021024686634,1
469,1.6048082690964942,1
470,2.4625764160373551,1
471,-0.2615857681725906,0
472,1.3876870811866142,1
473,3.1627123069946705,1
474,1.4098155341288303,1
475,1.326626924666273,1
476,-0.25670738319062281,1
477,-1.2064533468879488,0
478,-1.106280170484472,0
479,-1.4337222785174233,1
480,-0.66564996618085792,0
481,0.26319874440779811,0
482,-2.3150693275537955,0
483,-2.3037571052121812,0
484,1.3666813202629839,1
485,1.4207236167417281,1
486,-0.69636376766322539,0
487,-0.2109102698770442,0
488,1.479179199071667,1
489,-1.6511924398051379,0
490,3.0073162937912747,1
491,-1.6246517251679289,0
492,2.2765117683454501,1
493,-0.50249667472617832,0
494,-2.1409235832796694,0
495,-0.42583114614248374,0
496,-3.0173893461599928,0
497,2.2359809026753794,1
498,-0.71464634974456498,0
499,-1.0834662584954988,0
500,-0.97560054321521705,0
501,0.69942721110398964,1
502,-1.8000454760926503,0
503,-1.7885489528455323,0
504,0.32154270400593454,1
505,1.5914792460546578,1
506,-2.7005744405226677,0
507,1.799973161208043,1
508,1.9964802716296466,1
509,-0.60089865410125864,0
510,1.8102037880605084,1
511,-1.2135034795395785,0
512,3.7026851703756121,1
513,1.9046383039631385,1
514,2.0469651418305643,1
515,0.71961949271055259,1
516,-0.52218135780690811,0
517,2.3196191933322998,1
518,-1.8522638127987037,0
519,-2.762983889903281,0
520,-2.9788590856215507,0
521,0.55710681414135332,0
522,-0.78515941877676987,0
523,-0.70263058750793306,0
524,1.4256428134033001,1
525,1.3140774862931288,1
526,2.4230302266969614,1
527,0.97427528820391007,1
528,-0.004445234948027732,1
529,0.76370797438734095,1
530,1.5154463691668336,1
531,1.8839621862442508,1
532,-1.2408071525925168,0
533,1.9092626032497111,1
534,-1.3877233422247368,0
535,-0.9475649580700618,0
536,-1.6464652455334203,0
537,0.090194393514128501,0
538,-0.062644731057371228,1
539,-2.2861391181791513,0
540,0.2200107694767619,1
541,-1.2004983475815436,0
542,1.7489872375198328,1
543,-0.24606914299398319,1
544,1.4777140693218986,1
545,-1.0517991798452551,1
546,-1.2416954004126353,0
547,1.740652718763726,1
548,1.1981830213708817,1
549,-1.8893293617496056,0
550,-0.079366186643564207,1
551,1.5975677787905638,1
552,0.13095657595389243,0
553,-0.096496585257577649,0
554,3.2768272709528015,1
555,-1.1379202317319634,0
556,2.0273514185163632,1
557,-3.0634495306886129,0
558,0.67494400208348693,1
559,1.0921782832143985,1
560,0.15944916745544391,0
561,0.12737821398323046,1
562,-1.7381046099435939,0
563,-2.9947235461358108,0
564,-2.3016328145470881,0
565,0.8771853987256033,1
566,1.1410225801136311,1
567,0.21448017787102058,1
568,-0.93398453752021626,0
569,2.1874490955100421,1
570,2.0578302526201053,1
571,-1.0600632025759487,0
572,2.1775303452701853,1
573,0.38318167507087975,1
574,-0.7715884949135654,0
575,0.77528281064908322,1
576,0.29162135090915664,1
577,0.61066416029050963,0
578,0.26847631782426074,1
579,0.61728720906968837,1
580,-2.90851433647485,0
581,1.784736886485651,1
582,-1.8565682578862193,0
583,0.3137918385712688,1
584,-0.47504793216367092,1
585,2.2440140965134114,1
586,0.29932128025174176,0
587,1.2815517081504291,1
588,1.9004880547979168,1
589,-0.85050728513112939,0
590,1.0910234363366085,1
591,0.10079739158925549,1
592,2.1111137464343912,1
593,4.4903804799120373,1
594,1.4360833869465328,1
595,-0.054834700283767024,0
596,-0.18336621126559427,1
597,1.21903363627084,1
598,-0.14106091065248028,0
599,-0.50302518586295952,0
600,1.2860894258921696,1
601,-1.1841905569941302,0
602,-1.0778970848003571,1
603,-1.8994565624773623,0
604,0.088787305216745827,0
605,-0.50659529179021812,0
606,1.7389577835954102,1
607,0.90199169877960961,1
608,0.93446606321869918,1
609,0.95292639610700358,1
610,0.33844353343253286,0
611,1.3386344628265148,1
612,0.33137505235956199,1
613,1.1815101350591606,1
614,2.168514680629027,1
615,-2.796272683908922,0
616,0.27033463780348788,1
617,2.210227730134517,1
618,2.6013766217429208,1
619,-1.4877681741919893,0
620,-1.7823020512190983,0
621,1.0496605514357567,1
622,-0.64604779716905958,0
623,1.8663818947265711,1
624,0.40571332678649807,0
625,1.0194486751621399,1
626,-1.549339682511429,0
627,1.6523638146681991,1
628,0.73143454103512218,1
629,2.1962422375057198,1
630,3.703382539912254,1
631,-0.068373866946175754,0
632,-1.1146253694311143,0
633,0.12958340293525961,1
634,2.6019616855925332,1
635,0.8068470740508138,1
636,-2.1779582336565442,0
637,-2.6103643014477367,0
638,2.8818570806093953,1
639,0.61866076803336523,1
640,1.9178023922749086,1
641,0.9616794548427724,1
642,2.8569634694740706,1
643,1.5838824805012861,1
644,0.60491139345678546,1
645,-1.3839881353520931,0
646,-1.1054335016390573,0
647,-0.15091785333427277,1
648,-0.52385757839934299,0
649,-0.51122899428476765,1
650,1.3170864682948853,1
651,1.5225547733531462,1
652,-3.4081003816023796,0
653,-1.0032975802058171,0
654,3.6514353132606847,1
655,1.4974728503698418,1
656,-0.66008355815085373,1
657,0.61745913522643103,1
658,0.091419598817296999,0
659,0.24976523291210762,1
660,1.5859242045527358,1
661,-2.0747165249525548,0
662,1.7103745201898044,1
663,1.6749545672909236,1
664,-0.35984405545437215,0
665,2.454267248828315,1
666,2.1057127066778825,1
667,0.38533912304720519,0
668,-0.92810694918525094,0
669,2.084422802855038,1
670,-1.2193435062285651,0
671,0.24413277333354833,0
672,2.102418746018337,1
673,-1.5346159114262088,0
674,1.4713524584046662,1
675,1.2052212915626661,1
676,1.6050780264546971,1
677,-1.5976264987804794,0
678,-3.1090938538931479,0
679,1.6583791844621123,1
680,1.9645543109892063,1
681,-2.6634541754307692,0
682,-0.1739192148855957,0
683,-1.3768725799141615,0
684,-1.0965933328662854,0
685,0.96640461858243576,1
686,0.31091379768692806,1
687,1.4616843011260583,1
688,0.81452678512031484,1
689,-0.94516167831047548,1
690,-0.91586741815340367,0
691,-1.1088710547428615,0
692,0.92923300266818876,1
693,0.97603733932466419,1
694,-1.3320084544071993,0
695,-0.75631778151889584,0
696,0.93562549799020089,1
697,-1.0439541864862554,0
698,-1.0296289840781991,0
699,-3.1109528328869258,0
700,-1.6650192831864019,0
701,-1.9445845830045108,0
702,-1.6981199565906773,0
703,-1.04005459448523,0
704,-1.1469497109668971,0
705,0.62615976890560743,1
706,0.81973028705461792,1
707,-0.91011708284698378,0
708,-2.3092817660240819,0
709,0.11146747565245474,0
710,0.52798116543373586,1
711,-0.62527401862435783,0
712,2.8365216651528016,1
713,-0.21158810342129497,0
714,1.3884151339775008,1
715,0.45254396328863389,0
716,1.5555886142706408,1
717,0.8337791047150509,1
718,1.84244108103695,1
719,0.75422312436330641,1
720,-2.3760507733335703,0
721,2.5451575018747192,1
722,0.35813043096153951,1
723,-0.76243920237633012,0
724,-0.87546438204711452,0
725,-0.055772343037994832,1
726,0.97659561460124378,1
727,-1.923381814791707,0
728,0.042907231270286283,0
729,-0.4774900450123527,0
730,-2.0525772842537213,0
731,1.3887613402379582,1
732,3.1154782797246208,1
733,-1.0303131438557687,0
734,-1.2018206948130783,0
735,-1.2064174034400432,0
736,-0.79125407904703815,1
737,0.87630418927607068,1
738,1.7688317820572552,1
739,1.8726539171854437,1
740,1.1656752954532623,1
741,1.8679792793854244,1
742,-1.4473844528147222,0
743,0.43117482465299473,0
744,0.75220794427702686,1
745,1.1146426503544657,1
746,-1.6438147545274659,0
747,0.3195266238762613,1
748,0.75160885577672942,1
749,-0.055461669421043913,0
750,0.19363453745629866,1
751,-0.19968861667753846,0
752,-0.046128946039842855,0
753,-0.58338329243214915,0
754,1.3194922936371918,0
755,2.6266662976386987,1
756,-1.2924736233490044,0
757,-1.9472063332778844,0
758,0.35333123129518584,1
759,1.5638919797358362,1
760,1.049374527141548,1
761,0.96107729453475366,1
762,0.63004273844652592,0
763,2.11044637086929,1
764,-1.6668152109728358,0
765,0.75177838909907702,1
766,-1.860985180896334,0
767,-2.2267993615403747,0
768,-0.95023699520443627,0
769,1.7144005477902171,1
770,3.0571984615371113,1
771,-1.9077131811616828,0
772,-2.4031911390112191,0
773,0.33744577675484266,1
774,-1.7857782598108143,0
775,1.8844915561672302,1
776,-0.58063872124428684,0
777,1.8801274614204442,1
778,-1.8249197512189752,0
779,-1.1049802647328122,0
780,1.089939381195558,1
781,0.47583778162674029,1
782,-1.1133495800388213,0
783,2.4546439481475062,1
784,-2.5011428933587023,0
785,1.218452200790046,1
786,1.9997091770069388,1
787,-0.93639790459060712,0
788,2.2386167919822366,1
789,-0.2922809384016456,0
790,0.95247779386196108,0
791,-2.0230040595645793,0
792,2.7432163513658141,1
793,-1.5126925247697678,0
794,-1.1223827095683943,0
795,-1.6980750306408725,0
796,1.9766494481435828,1
797,-1.2472367982858144,0
798,1.6265960942213706,1
799,1.1314005727039456,1
800,-0.8009083486610904,0
801,-0.70612779413768378,1
802,0.65319785398033492,1
803,-2.2339830073657243,0
804,2.6661843815500426,1
805,1.0315079965536684,1
806,-1.2400436271612685,0
807,0.18992469500903719,1
808,0.57247727038199869,1
809,0.79837558678280085,1
810,1.6351490702607032,1
811,-0.86230171131280531,0
812,1.4816916632022585,1
813,1.1045222905683274,1
814,0.62402108928937217,1
815,1.9622298724861182,1
816,1.3709943217349119,1
817,-1.668118790547318,0
818,1.4260540441686866,1
819,-0.60844439112055404,0
820,0.23944279954912928,0
821,1.1875075332732574,1
822,1.4995824300182647,1
823,-1.4065559592764245,0
824,1.8661876256647845,1
825,-1.2582956097472395,0
826,-1.0164202733238323,0
827,0.71051856873797503,1
828,-1.2496112134371578,0
829,-0.7717530967836137,0
830,-1.2057440495231702,0
831,-1.2793399153671985,0
832,0.18267521806422748,1
833,-2.9286369263749843,0
834,2.2509810306703035,1
835,-1.978780690416575,0
836,-3.4478593223592893,0
837,2.0294610679513001,1
838,1.7797132579802288,1
839,-1.972189352486732,0
840,-1.5063719055105593,0
841,-0.058446981891309591,1
842,2.0277404054816595,1
843,-1.0926497044387007,0
844,-1.3726553959168644,0
845,0.63959655470918031,1
846,1.9710042643502179,1
847,0.95561573641942799,1
848,2.5388460056561071,1
849,0.62773806020484824,1
850,-2.791115538771872,0
851,-2.0106690994106144,0
852,1.061761493879058,1
853,-1.126660434634204,0
854,1.2027952430434794,1
855,-2.1692218305389313,0
856,-0.86898035579081867,1
857,-0.39058508265231562,0
858,1.018481156046501,1
859,-1.4516778809742019,0
860,-1.1055618056984302,0
861,-1.4450223394444595,1
862,0.81083742603709696,0
863,0.68257028979413548,1
864,-0.13629862145067584,1
865,-2.8723007757014605,0
866,-0.0046189084944308068,1
867,-0.77838032043799199,0
868,-1.2034453434352579,1
869,0.2692103881042609,0
870,2.1464438135018247,1
871,-2.5571527637154965,0
872,0.66446197850448152,1
873,1.8231152754585445,1
874,-1.4478015832629465,0
875,-0.9736961039605454,0
876,0.31617495368674908,0
877,0.51249107028986818,0
878,0.073530201063800149,0
879,0.75997047142727248,1
880,1.0252269050916059,1
881,-1.2574813155639386,0
882,0.48861409105111786,0
883,-1.4631601108242456,0
884,-2.2090198842182258,0
885,-0.73359409747559023,0
886,1.7057233226768274,1
887,1.0281050093399442,1
888,-0.063865824454382603,0
889,0.94129875276993369,1
890,0.50343822076230227,0
891,-2.1484734587321608,0
892,0.90139118721533462,0
893,0.97892011217039077,1
894,-1.4614716982900133,0
895,3.5479927173271437,1
896,1.1393730790368364,1
897,1.169386734834523,1
898,1.2490956785329672,1
899,-0.96900840766809737,0
900,-0.17727161891772103,1
901,-1.1693862644433861,0
902,3.2764595700038117,1
903,-2.0251342352732493,0
904,-0.63762038753714023,0
905,-0.67920278500068409,1
906,-2.0909364359091396,0
907,-1.2040912648732991,0
908,-2.3141060941786655,0
909,1.206617014912589,1
910,1.1841266991507018,1
911,-0.28739863983431424,1
912,0.27265518631899321,0
913,3.2141468838085725,1
914,0.22055605526612987,1
915,-0.66585289898196809,0
916,-1.7358465667577283,0
917,-2.6272368705875611,0
918,-1.4141854014489885,0
919,-1.6905395769217586,0
920,0.085959558946101966,1
921,-0.072825011917240445,0
922,-1.7087914247270632,0
923,0.31395095237389181,1
924,1.7338698524384737,1
925,0.42624517667234496,1
926,-1.6293525247680314,0
927,0.55990603688118257,1
928,0.78505254734984742,1
929,1.8764812463124239,1
930,-2.2595538283746306,0
931,3.3242468856041292,1
932,-0.89837108068358296,1
933,-0.029831592029876397,0
934,-2.0566101695168206,0
935,2.4992988413742898,1
936,-4.5324253645376142,0
937,-2.095307751796966,0
938,-0.68889629272600139,1
939,-1.5888510038264438,0
940,0.32097190329140046,0
941,-0.32325489335585145,1
942,-0.12828191592534832,0
943,-0.18254566508529835,1
944,1.4232577050845494,1
945,0.56476172230075772,1
946,-1.812237331002839,0
947,-1.6186451223764857,0
948,0.44679173919395465,0
949,-2.532519163506473,0
950,-2.5105724579377622,0
951,0.051520806888540882,1
952,1.2487019262442487,1
953,1.4626174591835304,1
954,1.0003767545815097,1
955,1.4503066382867389,1
956,-1.6075166828851304,0
957,1.3117312431579027,1
958,2.5259133054081415,1
959,1.5854427259911708,1
960,-1.0992974409998604,0
961,1.1816554917179147,1
962,-0.16986762360292196,0
963,-0.38873414204180756,0
964,-2.1461411187727348,0
965,0.96434304464347087,1
966,2.7988464167192162,1
967,2.344571141446588,1
968,-1.5458771602300696,0
969,-0.91202461138688573,0
970,0.90291982712132246,1
971,-1.2780156556701407,0
972,0.086448000099762723,0
973,-0.86644165748686275,0
974,-1.9971604761004298,0
975,-0.72161466046472755,0
976,2.5146355112956176,1
977,1.2723194707256351,1
978,-0.37107323588717667,1
979,1.9224020060353499,1
980,-2.0189312181452084,0
981,-2.1982285658358376,0
982,0.22362972079030619,1
983,-1.6234663011927002,0
984,0.57664390240272301,1
985,-0.91114704524931667,0
986,0.7897767281389837,1
987,-0.44092535583038484,0
988,-0.57862261448116259,1
989,-0.18087914251190873,0
990,-2.2867612025635182,0
991,1.0033659253534759,1
992,-2.2053652665736281,0
993,2.7562233490542258,1
994,-0.26374985615626301,1
995,-1.8744766100581911,0
996,-0.089016203721239417,0
997,0.026105132817690224,1
998,0.70702844622852035,0
999,2.6209241895728685,1
1000,0.00083085731446530531,0
1001,1.6084841150899312,1
1002,-0.61857127681895951,0
1003,1.5735621799919004,1
1004,1.2236393924141769,1
1005,1.5122214395935178,1
1006,-0.30978645744901367,0
1007,0.87829972770227482,1
1008,0.49752995302138359,1
1009,-0.7916418450711642,0
1010,-0.83528643110472056,0
1011,1.8687779909748761,1
1012,-1.6184735636723997,1
1013,2.1608193653249947,1
1014,-2.0346478378894743,0
1015,-3.3999615539720236,0
1016,2.4122748604525817,1
1017,-2.1770910454155583,0
1018,0.3718100478152061,1
1019,-0.59412662165556285,0
1020,1.1004233750507206,1
1021,-4.2638902358201278,0
1022,-1.9254687003387556,0
1023,-3.7164326132647756,0
1024,1.5304078178706537,1
1025,-0.89110830868474933,0
1026,1.2726264808448862,1
1027,0.47730769548044083,1
1028,0.11298618376121716,0
1029,2.3645314574711542,1
1030,0.74232670847578985,1
1031,2.3257950341295226,1
1032,-1.4503261358556943,0
1033,1.9385714034307699,1
1034,-1.1527468080825347,0
1035,1.9044674832655963,1
1036,3.2916935447184201,1
1037,-2.0690395994030673,0
1038,1.5060306910830845,1
